airbnb score,traffic convinence,overall score,crime
0.8505263157894737,0.8905472636815921,0.6496285655852475,102
0,0.9502487562189055,0.5274689275535527,76
0.9221052631578947,0.8208955223880597,0.7154355581654114,77
0.6505263157894736,0.9502487562189055,0.5630478171610014,153
0.903157894736842,0.9601990049751243,0.7345039401035436,88
0.9157894736842105,0.9054726368159204,0.6880002693438532,126
0.9094736842105263,0.9104477611940298,0.8025306958889832,41
0.9642105263157894,0.945273631840796,0.8115332854384923,39
0,0.9651741293532339,0.4887065363908721,105
0.9747368421052631,0.8855721393034826,0.7699403145624609,48
0,0.3681592039800995,0.3924136259574069,55
0.9873684210526316,0.9402985074626866,0.8031454040765043,41
0.9473684210526315,0.9303482587064676,0.7396634132309035,69
0.9347368421052631,0.7512437810945274,0.7423037311685976,72
0.9557894736842105,0.9402985074626866,0.795250667234399,41
0,0.6467661691542289,0.4018353447193444,101
0.8757894736842105,0.7960199004975125,0.7686966172757861,78
0,0.8706467661691543,0.5539812862611991,78
0,0.9154228855721394,0.45636494945498673,135
0.8694736842105263,0.900497512437811,0.6869324498552005,122
0,0.9253731343283582,0.4818529706530751,115
0.8799999999999999,0.9601990049751243,0.7170851645350775,104
0,0.900497512437811,0.48929548439686776,107
0.8842105263157894,0.9054726368159204,0.6587496720504518,100
0.8631578947368421,0.945273631840796,0.7013870463811753,104
0.9473684210526315,0.9552238805970149,0.7939534829138151,42
0.9263157894736842,0.9104477611940298,0.667292606535247,137
0.9873684210526316,0.9154228855721394,0.7752869795331208,50
0.8505263157894737,0.9402985074626866,0.6953543269996021,72
0,0.900497512437811,0.5282080878891223,50
0,0.7213930348258707,0.42860488857801227,86
0.854736842105263,0.9104477611940298,0.6871943016014941,74
0,0.9402985074626866,0.45582794258075154,96
0.8821052631578947,0.8109452736318408,0.633019028223217,106
0.854736842105263,0.9054726368159204,0.669847906260891,86
0.8842105263157894,0.9203980099502488,0.6804349767563835,87
0.8926315789473684,0.900497512437811,0.6724334353273944,137
0.9284210526315788,0.8805970149253731,0.6754810941850691,92
0.9473684210526315,0.900497512437811,0.6461541648646367,141
0.9494736842105262,0.8507462686567164,0.777718308461335,63
0,0.8756218905472637,0.4515983901139863,134
0,0.9303482587064676,0.5270421464610331,54
0.9747368421052631,0.9402985074626866,0.8064233406221264,40
0.8926315789473684,0.8905472636815921,0.7568527495716669,62
0.8757894736842105,0.681592039800995,0.6008326607680149,137
0.9473684210526315,0.7960199004975125,0.6224783317571397,162
0,0.6716417910447762,0.3962539634096016,124
0,0.9154228855721394,0.411483627394786,123
0.9178947368421051,0.8805970149253731,0.6353624709613261,152
0,0.8009950248756219,0.3861997946930963,163
0.9347368421052631,0.7661691542288557,0.6072876912982438,171
0.8673684210526317,0.7860696517412935,0.6456416146012695,137
0.7684210526315789,0.7064676616915423,0.6056570173170173,127
0.8042105263157895,0.7910447761194029,0.6346174095060838,134
0.8799999999999999,0.6915422885572139,0.6014061529241946,121
0.29473684210526313,0.7213930348258707,0.4914729633325105,127
0.903157894736842,0.8905472636815921,0.6174849958165148,143
0.9284210526315788,0.6218905472636815,0.5989137696220808,123
0.9621052631578948,0.8855721393034826,0.5994719691190141,184
0.9052631578947369,0.736318407960199,0.5829180192185096,164
0.8042105263157895,0.8756218905472637,0.5749539128859118,169
0.9157894736842105,0.8557213930348259,0.6216202449837551,158
0.9747368421052631,0.8905472636815921,0.6130155483282832,177
0.8631578947368421,0.6169154228855721,0.5601420629954041,151
0.911578947368421,0.900497512437811,0.6380779211399921,149
0.9747368421052631,0.845771144278607,0.6371350772839789,160
0.8631578947368421,0.9402985074626866,0.6277700567659138,130
0.9578947368421052,0.7313432835820896,0.6292173665277526,99
0.8,0.7213930348258707,0.5109315812846489,183
0.9747368421052631,0.7014925373134329,0.5470765093690496,186
0.9052631578947369,0.7313432835820896,0.5509486287444714,171
0.9368421052631579,0.7114427860696517,0.546049126251921,181
0.9389473684210525,0.7263681592039801,0.6064329589824533,154
0.9747368421052631,0.7213930348258707,0.5620426206498408,176
0.9452631578947368,0.7014925373134329,0.5609672412026747,166
0.8989473684210527,0.6268656716417911,0.5957695469213369,119
0.9347368421052631,0.7263681592039801,0.5558817893454314,171
0.9642105263157894,0.7313432835820896,0.5648849026781555,172
0.9621052631578948,0.7313432835820896,0.6019623794860759,137
0,0.8756218905472637,0.3739012813069645,169
0.9326315789473684,0.7213930348258707,0.555820284879152,170
0.9621052631578948,0.7562189054726368,0.5669234955392084,175
0.9747368421052631,0.7263681592039801,0.5565708306910472,182
0.8210526315789474,0.7213930348258707,0.5263363495221386,174
0.9747368421052631,0.7263681592039801,0.608384783068722,134
0.9473684210526315,0.6915422885572139,0.5453160115888525,181
0.9221052631578947,0.7114427860696517,0.5971178186896459,157
0.9263157894736842,0.7512437810945274,0.6592935378150353,128
0.9473684210526315,0.6567164179104478,0.5772483757361409,171
0.9473684210526315,0.6965174129353234,0.6007094641643238,170
0.9263157894736842,0.6915422885572139,0.6430158072895831,126
0.7578947368421053,0.8159203980099502,0.6337583891724714,130
0,0.6517412935323383,0.3738929797979058,119
0.7831578947368422,0.7562189054726368,0.5672673801785532,140
0.9515789473684211,0.681592039800995,0.6441104669596174,74
0.9284210526315788,0.8059701492537313,0.6481918328836904,137
0.9473684210526315,0.835820895522388,0.6621351555950067,135
0.9389473684210525,0.8258706467661692,0.6720207120602022,77
0.9473684210526315,0.681592039800995,0.6283317266844977,130
0,0.6666666666666666,0.3931279478406129,126
0.9326315789473684,0.6716417910447762,0.5324946504362926,184
0.9557894736842105,0.8955223880597015,0.6170781698621042,162
0.9873684210526316,0.5970149253731343,0.5986081511895938,134
0.9452631578947368,0.7910447761194029,0.6185920238111986,168
0.9157894736842105,0.8557213930348259,0.658635222261799,141
0.9347368421052631,0.8805970149253731,0.6065810615704826,171
0.9473684210526315,0.8706467661691543,0.6611000809941276,138
0.9473684210526315,0.945273631840796,0.6494990034263616,130
0,0.6915422885572139,0.3573331477011206,165
0.8505263157894737,0.6666666666666666,0.5854742114474356,119
1,0.8009950248756219,0.6189351730706959,156
0.9473684210526315,0.8208955223880597,0.6786738877567108,130
0,0.8905472636815921,0.3856771433316335,150
0.9936842105263158,0.736318407960199,0.6297207402592632,156
0.888421052631579,0.7164179104477612,0.6124769398414099,94
0.9747368421052631,0.8855721393034826,0.6484116403756477,158
0.9094736842105263,0.7114427860696517,0.5950828247023588,153
0.8926315789473684,0.7064676616915423,0.620634712926575,138
0,0.7164179104477612,0.41296603480896665,129
0.9873684210526316,0.835820895522388,0.702156479300623,124
0.9010526315789473,0.6169154228855721,0.5856585184874691,137
0,0.681592039800995,0.35473712976991456,165
0.9178947368421051,0.7213930348258707,0.5870438943396632,141
0.9873684210526316,0.7114427860696517,0.5999481909810674,157
0.9284210526315788,0.8507462686567164,0.6633559287394535,137
0.8673684210526317,0.7860696517412935,0.6435216341489691,139
0.8905263157894736,0.8756218905472637,0.6310844423888562,141
0.9494736842105262,0.681592039800995,0.6460228959765919,71
0.9810526315789473,0.736318407960199,0.5958178704593525,174
0,0.8805970149253731,0.372111107912082,171
0.9473684210526315,0.8159203980099502,0.6798807200359047,131
0.8210526315789474,0.835820895522388,0.6536971828966258,131
0.9157894736842105,0.7014925373134329,0.6127853981176128,118
0,0.6069651741293532,0.35672048677844853,132
0.9473684210526315,0.7412935323383084,0.5958358725756884,145
0.6547368421052631,0.6915422885572139,0.5701852125030336,127
0.8926315789473684,0.8855721393034826,0.5932361279127999,175
0.9705263157894736,0.7263681592039801,0.5956010802669691,158
0.9473684210526315,0.6865671641791045,0.6153824674580293,122
0.6926315789473684,0.7114427860696517,0.5220945220881902,159
0.9473684210526315,0.8706467661691543,0.6341851550898219,160
1,0.7213930348258707,0.6719219126154066,66
0.8063157894736841,0.8606965174129353,0.6535529596726427,135
0.9810526315789473,0.7611940298507462,0.6202197954416678,171
0.9157894736842105,0.736318407960199,0.5939788684495163,135
0.9368421052631579,0.7164179104477612,0.5470347913157545,181
0.9242105263157895,0.8258706467661692,0.5887800771805365,185
0.9073684210526315,0.7313432835820896,0.6331610697445178,136
0.9473684210526315,0.8258706467661692,0.6818631852370385,132
0,0.900497512437811,0.377405424287721,165
0.9873684210526316,0.6268656716417911,0.6161284535450652,114
0.7789473684210526,0.8706467661691543,0.6514333148367428,61
0,0.7213930348258707,0.3643762256822079,172
0.9473684210526315,0.736318407960199,0.6079572093216077,167
0.9473684210526315,0.8955223880597015,0.6061360911189253,179
0.8947368421052632,0.8805970149253731,0.5897383678907291,177
0,0.6965174129353234,0.3570996086913748,168
0.903157894736842,0.7860696517412935,0.6456752353942259,146
0,0.8905472636815921,0.4494164167806298,131
0.9452631578947368,0.8905472636815921,0.7065076260863694,53
0.9810526315789473,0.7064676616915423,0.6111044390921269,173
0.9473684210526315,0.6865671641791045,0.6426285239942435,127
0.9410526315789475,0.6965174129353234,0.6428540288740898,127
0,0.6915422885572139,0.36125124942779485,173
0.84,0.7263681592039801,0.575294089111126,132
0.8736842105263158,0.8955223880597015,0.585843373157314,183
0.9873684210526316,0.746268656716418,0.5972095986653981,177
0,0.8606965174129353,0.3915781828543412,165
0.9389473684210525,0.8706467661691543,0.6328884435964932,151
0.9747368421052631,0.7263681592039801,0.6036469241165245,136
0.9810526315789473,0.9054726368159204,0.6206658465655596,174
0.7157894736842105,0.845771144278607,0.6110309809692243,134
0.9473684210526315,0.8656716417910447,0.6346396053751631,150
0.7789473684210526,0.681592039800995,0.5810631382627882,134
0.9473684210526315,0.8805970149253731,0.6406115803627516,137
0.7978947368421052,0.8159203980099502,0.6467133375531919,127
0,0.6716417910447762,0.3850318532207011,134
0.9473684210526315,0.7064676616915423,0.5977414284922903,162
0.9221052631578947,0.7263681592039801,0.6538938862308259,126
0.9473684210526315,0.7263681592039801,0.608538222140348,154
0,0.6716417910447762,0.38616486981725673,133
0.8631578947368421,0.736318407960199,0.6192478228676257,85
0.8736842105263158,0.736318407960199,0.5905415837938018,156
0.968421052631579,0.582089552238806,0.5883461508265901,138
1,0.7910447761194029,0.6654315222858533,141
0.9473684210526315,0.7711442786069652,0.6375378973824567,97
0.968421052631579,0.7960199004975125,0.6583017142243912,139
0.9242105263157895,0.9154228855721394,0.6443836212203307,151
0.9473684210526315,0.6965174129353234,0.5925842358560474,170
0.9473684210526315,0.6915422885572139,0.6459552439633507,126
0.9473684210526315,0.7114427860696517,0.5882745128798984,157
0.9810526315789473,0.8507462686567164,0.6372528066928751,162
0.9873684210526316,0.7661691542288557,0.6581215096942827,136
0.8821052631578947,0.7064676616915423,0.6340362745045863,127
0,0.8855721393034826,0.374142182708041,168
0,0.7213930348258707,0.3523657473549114,165
0.9094736842105263,0.7114427860696517,0.6380976597930744,128
0.9747368421052631,0.8955223880597015,0.6494206309092145,154
0,0.7711442786069652,0.4383520309336246,122
0.9936842105263158,0.8656716417910447,0.7080967078664865,128
0,0.6716417910447762,0.3976172634087174,123
0.9873684210526316,0.736318407960199,0.6122966521612814,139
0.9473684210526315,0.7213930348258707,0.6051488153396605,172
0.9747368421052631,0.8756218905472637,0.6120554016940146,174
0.9410526315789475,0.7910447761194029,0.6512046434035295,139
0.7915789473684209,0.7611940298507462,0.6247213330768011,130
0,0.8905472636815921,0.3691566552261043,178
0.9936842105263158,0.7213930348258707,0.6011812903687377,158
0.9157894736842105,0.900497512437811,0.6659740277579159,129
1,0.8407960199004975,0.7009996701055499,130
0.968421052631579,0.7263681592039801,0.6123539732667476,171
0.9515789473684211,0.7761194029850746,0.5914015174901517,191
0,0.6716417910447762,0.3967275836934149,124
0,0.7562189054726368,0.3729702401845135,163
0.8736842105263158,0.6915422885572139,0.5789338908593514,173
0,0.6766169154228856,0.408449503979401,123
0.9873684210526316,0.7412935323383084,0.6120466583623961,138
0,0.6865671641791045,0.364587301274386,147
0.968421052631579,0.7313432835820896,0.648610482144359,80
0.9052631578947369,0.8805970149253731,0.6250000539235869,162
0.9473684210526315,0.9253731343283582,0.64169052346136,135
0.9473684210526315,0.736318407960199,0.6029484940834352,134
0.9536842105263157,0.7114427860696517,0.5948440799672101,156
0,0.8606965174129353,0.39519249122159483,151
0.8294736842105263,0.6915422885572139,0.5918287683984415,122
0.9368421052631579,0.8905472636815921,0.6528064284480181,135
0,0.746268656716418,0.42913984849799436,125
0,0.6666666666666666,0.3878657343930892,131
0.9473684210526315,0.7810945273631841,0.6634468414828335,133
0.9936842105263158,0.681592039800995,0.6336373668708278,133
0.9221052631578947,0.7263681592039801,0.6008618347031293,158
0.9642105263157894,0.7064676616915423,0.556570576954733,176
0.9157894736842105,0.6169154228855721,0.598848275119668,128
0.8968421052631578,0.746268656716418,0.5527412693277876,170
0.9473684210526315,0.8009950248756219,0.6741901151270631,131
0.8799999999999999,0.8258706467661692,0.6022776350404149,159
0.9473684210526315,0.6965174129353234,0.5433953266123339,184
0,0.8955223880597015,0.36799700146300185,179
0.9473684210526315,0.736318407960199,0.6065826150663036,135
0.7789473684210526,0.5771144278606966,0.5557582745450624,122
0.9473684210526315,0.7164179104477612,0.6000315956675616,160
0,0.7412935323383084,0.38802121532379585,108
0.8821052631578947,0.8905472636815921,0.6989199056563027,116
0,0.8855721393034826,0.40938535962843187,143
0.6736842105263158,0.8059701492537313,0.5545920780789811,164
0.9810526315789473,0.8656716417910447,0.6892693778949509,134
0.9473684210526315,0.8706467661691543,0.627941803143233,142
0.8631578947368421,0.7164179104477612,0.5739895622015918,156
0.8694736842105263,0.7810945273631841,0.6448900477486958,133
0.9873684210526316,0.7512437810945274,0.6030373404599692,183
0.7031578947368421,0.6766169154228856,0.5606516865442346,132
0.8821052631578947,0.681592039800995,0.5734608559948228,166
0.9873684210526316,0.8606965174129353,0.7011767561538271,132
0.9494736842105262,0.9601990049751243,0.6550564795324613,128
0.9873684210526316,0.8706467661691543,0.6983615448025341,128
0.9221052631578947,0.8606965174129353,0.6840069939394204,134
0.84,0.7860696517412935,0.6353624798575317,140
0.9473684210526315,0.7412935323383084,0.5571223020034802,179
0.9873684210526316,0.746268656716418,0.5980628575055527,176
0.9473684210526315,0.900497512437811,0.6871759054049397,138
0.7684210526315789,0.6915422885572139,0.6002877324643467,127
0.9936842105263158,0.746268656716418,0.6204509215906142,171
0,0.5870646766169154,0.33389179849966866,155
0.8736842105263158,0.7263681592039801,0.6340339596110081,130
0.9810526315789473,0.7810945273631841,0.6240340459374201,168
0,0.7213930348258707,0.4133741774513481,135
0.9284210526315788,0.7164179104477612,0.6493785683596435,126
0.9473684210526315,0.9502487562189055,0.6508598247110581,130
0.8926315789473684,0.6019900497512438,0.5801057062168071,136
0,0.6965174129353234,0.37637297849827855,133
0.9747368421052631,0.8656716417910447,0.690566258240246,134
0.9473684210526315,0.5970149253731343,0.5854831417283363,139
0.8610526315789473,0.7611940298507462,0.5890894057140361,163
0,0.8308457711442786,0.4372697146485892,141
0.9894736842105263,0.8805970149253731,0.6991839199494487,133
0,0.6915422885572139,0.4053610107298927,87
0.968421052631579,0.6666666666666666,0.6384302585442051,123
0.8757894736842105,0.8407960199004975,0.6384992729138392,132
0.9747368421052631,0.8955223880597015,0.6570324891332934,142
0.911578947368421,0.7213930348258707,0.6284336081181854,84
0.8926315789473684,0.8955223880597015,0.6378181562874257,140
1,0.7213930348258707,0.5819858660264619,161
0.8631578947368421,0.736318407960199,0.6205002886527414,82
0.9242105263157895,0.7313432835820896,0.621717152069989,98
0.9831578947368421,0.7064676616915423,0.6253932177501139,131
0.9473684210526315,0.7213930348258707,0.6475659781244849,130
0.9157894736842105,0.746268656716418,0.5858614044965003,181
0.8821052631578947,0.8407960199004975,0.6400782202822601,132
0,0.845771144278607,0.4345660197826961,131
0.9473684210526315,0.6567164179104478,0.5869031174882924,163
0.8673684210526317,0.8507462686567164,0.6667466579445087,133
0,0.7213930348258707,0.40791730703229645,79
0,0.8756218905472637,0.4041503916272492,135
0.9473684210526315,0.6417910447761194,0.6114601309329615,117
0.8631578947368421,0.6965174129353234,0.5911516017908802,134
0.8421052631578947,0.8009950248756219,0.5951125250570286,167
0.8842105263157894,0.8656716417910447,0.6119488033600894,134
0.968421052631579,0.746268656716418,0.612638621032837,172
0.8926315789473684,0.845771144278607,0.6750524492209538,131
0,0.6716417910447762,0.39800246582036086,123
0.9473684210526315,0.7860696517412935,0.6666377294739465,73
0.9157894736842105,0.6865671641791045,0.6172338260975411,134
0.9747368421052631,0.8905472636815921,0.6360756443185952,142
0.8105263157894737,0.6766169154228856,0.6017183175751124,123
0.8947368421052632,0.681592039800995,0.5969549097570188,133
0.9705263157894736,0.6567164179104478,0.6154671850435126,116
0.9873684210526316,0.8706467661691543,0.7001766259988749,126
0.7684210526315789,0.7014925373134329,0.6017637726158115,128
0.9242105263157895,0.8756218905472637,0.6263347153827555,144
0,0.736318407960199,0.36034909812921956,137
0.8210526315789474,0.6616915422885572,0.5879384932522571,134
0.9473684210526315,0.5870646766169154,0.5786675255011505,146
0.9936842105263158,0.7014925373134329,0.6111994272114971,157
0.9263157894736842,0.7213930348258707,0.653159978882676,126
0.9473684210526315,0.8258706467661692,0.6850283418548251,130
0,0.9104477611940298,0.3787933398827077,173
0,0.6616915422885572,0.3569502499926287,149
0.9347368421052631,0.8507462686567164,0.6821448130485641,134
0.8021052631578947,0.6965174129353234,0.5961384149556397,137
0.9473684210526315,0.7164179104477612,0.5917607254280505,160
0.903157894736842,0.8507462686567164,0.6728485452318481,133
0.9642105263157894,0.8308457711442786,0.6861606909484987,132
0.9642105263157894,0.6268656716417911,0.6097834182040793,121
0.9347368421052631,0.582089552238806,0.5958034990301462,122
0,0.6716417910447762,0.38797546844949216,132
0.8,0.6915422885572139,0.6030849105855941,131
0.6105263157894737,0.6865671641791045,0.5608863886816697,125
0.9642105263157894,0.7761194029850746,0.680087991689475,126
0,0.7213930348258707,0.3588814772089347,149
0,0.7412935323383084,0.37052560843885285,135
0.7789473684210526,0.6716417910447762,0.5845774545850495,130
0,0.6915422885572139,0.35130524325082413,172
0.9284210526315788,0.6567164179104478,0.6086297526014635,113
1,0.736318407960199,0.6154068579177137,136
1,0.7562189054726368,0.6012971510105385,190
0.9326315789473684,0.8009950248756219,0.6446181157571415,143
0.9473684210526315,0.8656716417910447,0.7021456282573839,124
0.9263157894736842,0.7412935323383084,0.6191965334338636,145
0.8652631578947367,0.5920398009950248,0.559332063683672,146
0,0.8656716417910447,0.4244876110338186,135
0.911578947368421,0.8855721393034826,0.682162369826536,132
0.8842105263157894,0.7761194029850746,0.5925806242436877,151
0.9810526315789473,0.8855721393034826,0.610851369341715,180
0.9473684210526315,0.8557213930348259,0.6280465643234341,154
0.968421052631579,0.6716417910447762,0.5332176133098562,191
0.9347368421052631,0.8059701492537313,0.5806754447976991,192
0,0.8507462686567164,0.4494097082559083,132
0.6,0.6467661691542289,0.5053524032603386,149
0.8210526315789474,0.6915422885572139,0.5951619143025626,142
0.9473684210526315,0.8706467661691543,0.6367840827441966,152
0.8210526315789474,0.6965174129353234,0.6128624565506582,128
0.9473684210526315,0.8706467661691543,0.6090307535488751,169
0.9536842105263157,0.7014925373134329,0.6430793569233961,131
0.903157894736842,0.8159203980099502,0.6631880317814414,137
0.9473684210526315,0.8855721393034826,0.6432505656706013,154
0.8442105263157893,0.7412935323383084,0.6358685231308315,128
0.9284210526315788,0.7960199004975125,0.6636087994216259,137
0,0.8009950248756219,0.41750791329426534,83
0.9221052631578947,0.6965174129353234,0.6384729482676277,127
0.8989473684210527,0.8756218905472637,0.5962708730890376,180
0.9494736842105262,0.6965174129353234,0.5397286525936906,186
0,0.7661691542288557,0.43720915546603134,122
0.8631578947368421,0.7313432835820896,0.6266555042865378,74
0.9663157894736841,0.746268656716418,0.6623077301239291,71
0.6842105263157895,0.6965174129353234,0.5524477533620302,122
0.9473684210526315,0.7064676616915423,0.5866141842027963,158
0,0.6616915422885572,0.34517206308449044,166
0.8842105263157894,0.9104477611940298,0.6346275385523219,147
0,0.7512437810945274,0.37276779965477436,171
0.9473684210526315,0.6417910447761194,0.6084964060569736,121
0.8926315789473684,0.7412935323383084,0.6563771199068438,122
0,0.5771144278606966,0.43623455608501643,83
0.8442105263157893,0.4079601990049751,0.5582407411760346,74
0.8484210526315789,0.736318407960199,0.6385227847327541,127
0.903157894736842,0.3880597014925373,0.5904931564917694,79
0.9368421052631579,0.4626865671641791,0.6344645619397203,84
0.8631578947368421,0.4129353233830846,0.5915880270188363,71
0.8673684210526317,0.7263681592039801,0.6464255492340014,119
0,0.4427860696517413,0.35365166254174507,93
0,0.4626865671641791,0.5100511258572336,33
0.9473684210526315,0.5771144278606966,0.7498195163431227,56
0.9221052631578947,0.6915422885572139,0.6536103244754339,118
0.8189473684210526,0.5174129353233831,0.6423102039525186,69
0.8315789473684211,0.4577114427860697,0.7067805881672722,42
0,0.7562189054726368,0.45166110785028124,107
0.8631578947368421,0.4228855721393035,0.5688131023215446,82
0.9284210526315788,0.5074626865671642,0.5908421945001466,106
0.8273684210526315,0.43781094527363185,0.550307420791924,85
0.871578947368421,0.6865671641791045,0.634675685262461,121
0.8821052631578947,0.373134328358209,0.5523451893213842,78
0,0.572139303482587,0.4531911677998702,69
0.9073684210526315,0.4129353233830846,0.5642720269879479,85
0.7368421052631579,0.6865671641791045,0.6035024925632156,122
0.9473684210526315,0.5223880597014925,0.6360047362594544,98
0.9873684210526316,0.5024875621890548,0.7701155961320385,30
0.9747368421052631,0.42786069651741293,0.6171409602366651,87
0.9515789473684211,0.7164179104477612,0.7148220239447918,84
0.8442105263157893,0.4626865671641791,0.7111822639986416,42
0.9473684210526315,0.4228855721393035,0.6068686402404033,78
0.9747368421052631,0.4925373134328358,0.7512538583170381,42
0.854736842105263,0.4925373134328358,0.6318171763940166,79
0,0.8059701492537313,0.47473718240385476,98
0.9873684210526316,0.5323383084577115,0.6392757311194731,91
0.9452631578947368,0.5671641791044776,0.6495777992018676,96
0.9936842105263158,0.5323383084577115,0.6768863724544459,79
0,0.5373134328358209,0.4433228200941699,69
0.8084210526315789,0.4925373134328358,0.6097055515774192,85
0.8905263157894736,0.5472636815920398,0.6347057361371895,94
0.8,0.5373134328358209,0.6106680130839296,93
0.8926315789473684,0.48258706467661694,0.6292721337840903,84
0.9473684210526315,0.48258706467661694,0.6399428399186522,88
0.9747368421052631,0.5870646766169154,0.6857656426385521,81
0,0.7114427860696517,0.4180347318188631,127
0.9263157894736842,0.5472636815920398,0.6437393862778567,94
0,0.3582089552238806,0.38773080009232186,71
0.6736842105263158,0.7014925373134329,0.6394904755865802,84
0.9473684210526315,0.373134328358209,0.6210391511628521,78
0,0.527363184079602,0.4054717093202996,93
0,0.46766169154228854,0.43591813091634507,63
0,0.35323383084577115,0.3924418232655605,69
0.968421052631579,0.7711442786069652,0.6859199251387909,119
0,0.7761194029850746,0.4463373308281133,119
0,0.43283582089552236,0.39772782100294446,83
0.8315789473684211,0.7810945273631841,0.6632241548649915,111
0.8378947368421052,0.5223880597014925,0.5866633685224802,107
0.9073684210526315,0.6766169154228856,0.6493315792261581,115
0.903157894736842,0.5621890547263682,0.6581654670124782,83
0.9642105263157894,0.7810945273631841,0.7143112363673572,93
0.9052631578947369,0.42786069651741293,0.6005047910368514,86
0.8821052631578947,0.39303482587064675,0.5898319488218888,76
0.9473684210526315,0.746268656716418,0.6994985919464616,95
0,0.7164179104477612,0.427225489128475,120
0.7789473684210526,0.7014925373134329,0.6186885160299828,120
0,0.8557213930348259,0.49256134472644597,95
0,0.5323383084577115,0.37783525833901876,109
0.9473684210526315,0.6169154228855721,0.6638786901647613,97
0,0.5870646766169154,0.3595133545178495,128
0.9284210526315788,0.7263681592039801,0.6591899696648567,122
0.9705263157894736,0.8557213930348259,0.732157342103073,97
0.8273684210526315,0.46766169154228854,0.6426698450819139,65
0.9810526315789473,0.8009950248756219,0.7200004117009553,97
0,0.572139303482587,0.4334492550432247,84
0.9263157894736842,0.736318407960199,0.6633929182460947,122
0.9515789473684211,0.681592039800995,0.6378373088834643,127
0,0.6268656716417911,0.3926965237959272,117
1,0.48756218905472637,0.6563565073249971,85
0.9178947368421051,0.681592039800995,0.6347277691939855,120
0.6421052631578947,0.582089552238806,0.6201654503767304,65
0.9284210526315788,0.6915422885572139,0.6558129216229938,118
0.7642105263157895,0.44776119402985076,0.54808031478607,84
0,0.736318407960199,0.45050732252929876,104
0.8336842105263157,0.48258706467661694,0.708444628441294,47
0.8736842105263158,0.5323383084577115,0.6275374137755234,94
0,0.7164179104477612,0.4281414706845468,119
0.9368421052631579,0.4427860696517413,0.6233548635395431,88
0,0.6766169154228856,0.4171300466031132,118
0.9473684210526315,0.5621890547263682,0.6711025068003518,81
0.9873684210526316,0.417910447761194,0.6195388414539342,75
0,0.5671641791044776,0.4454499808351116,74
0.8821052631578947,0.4626865671641791,0.7185520620022503,44
0.9473684210526315,0.43283582089552236,0.5873943500330003,88
0.854736842105263,0.7761194029850746,0.6541582064176388,125
0.9263157894736842,0.4527363184079602,0.6232108467812294,88
0,0.42786069651741293,0.4319082625345123,61
0.9473684210526315,0.43781094527363185,0.6605560293017849,63
0.8189473684210526,0.5621890547263682,0.6454451446986569,77
0,0.42786069651741293,0.3894331117629288,83
0.8968421052631578,0.7313432835820896,0.6534160106705749,122
0.7578947368421053,0.42786069651741293,0.6213819467450387,61
1,0.4427860696517413,0.6028833749286309,87
0.9473684210526315,0.6616915422885572,0.6503871098870626,118
0.9221052631578947,0.4527363184079602,0.7262607641858134,44
0.8294736842105263,0.6666666666666666,0.6032266416805442,127
0.9810526315789473,0.39303482587064675,0.5895486915267867,90
0.9642105263157894,0.4228855721393035,0.6421078512492826,74
0.8736842105263158,0.4129353233830846,0.5888353557209984,81
0.856842105263158,0.5572139303482587,0.6268737081144898,97
1,0.5572139303482587,0.7046474059129437,64
0.911578947368421,0.39303482587064675,0.5731856311152379,72
1,0.4427860696517413,0.6026333977518327,87
0.9452631578947368,0.5920398009950248,0.6729171302994812,85
0.9473684210526315,0.736318407960199,0.673591229973452,117
0.5052631578947369,0.4577114427860697,0.531013164644217,79
0,0.5223880597014925,0.4273169195381127,79
0.9347368421052631,0.48258706467661694,0.7472898539371338,34
0.7894736842105263,0.7213930348258707,0.6219074151109304,124
0.9705263157894736,0.8258706467661692,0.7222130338184883,98
0.7684210526315789,0.373134328358209,0.573606955906877,80
0.9284210526315788,0.4129353233830846,0.5939668591158392,80
0.8526315789473684,0.38308457711442784,0.5643789497160598,82
0.9347368421052631,0.3781094527363184,0.6361966637067665,66
0.8694736842105263,0.40298507462686567,0.5489220452952076,84
0.7789473684210526,0.5472636815920398,0.6082451299237114,93
0.9473684210526315,0.6965174129353234,0.6615660892266957,117
0.9873684210526316,0.7114427860696517,0.6709524892657062,121
0.9221052631578947,0.39800995024875624,0.6704674262803301,44
0.9263157894736842,0.5671641791044776,0.7490251796274839,50
0.8442105263157893,0.5621890547263682,0.6515099178509097,77
0.8336842105263157,0.8009950248756219,0.6945177484538015,89
0.9473684210526315,0.572139303482587,0.7340631442958866,71
0,0.46766169154228854,0.3918045238351804,92
0.9473684210526315,0.40298507462686567,0.582732251550991,87
0.9368421052631579,0.4577114427860697,0.6132748400091477,81
0.823157894736842,0.6368159203980099,0.5939900912708966,127
0.7768421052631579,0.6616915422885572,0.5995336283572628,114
0,0.4427860696517413,0.37827003913518514,80
0.8989473684210527,0.4228855721393035,0.5761349690901858,74
0.9221052631578947,0.5323383084577115,0.6579981556919949,80
0.9052631578947369,0.4427860696517413,0.5796958716987297,93
0.8736842105263158,0.46766169154228854,0.7206590806892179,41
0.9347368421052631,0.39800995024875624,0.5769031376329057,79
1,0.6069651741293532,0.6086621380290729,129
0.8799999999999999,0.44776119402985076,0.7176004038412251,41
0.9389473684210525,0.4975124378109453,0.5941524757771036,99
